objective,similarity,correlation
80763,19,-0.512211
82130,27,-0.512211
81146,33,-0.512211
80663,30,-0.512211
81960,24,-0.512211
79499,29,-0.512211
81498,29,-0.512211
81662,21,-0.512211
83668,26,-0.512211
80740,29,-0.512211
79589,30,-0.512211
76576,40,-0.512211
82320,20,-0.512211
80639,26,-0.512211
81344,29,-0.512211
79760,32,-0.512211
83376,30,-0.512211
81359,39,-0.512211
82659,24,-0.512211
84063,20,-0.512211
82350,27,-0.512211
76933,35,-0.512211
81064,28,-0.512211
79441,25,-0.512211
81875,29,-0.512211
79338,27,-0.512211
84052,26,-0.512211
85181,21,-0.512211
80897,20,-0.512211
79444,31,-0.512211
80454,31,-0.512211
80957,35,-0.512211
78959,31,-0.512211
83974,22,-0.512211
80722,31,-0.512211
79930,34,-0.512211
82336,29,-0.512211
79251,31,-0.512211
82224,30,-0.512211
80214,29,-0.512211
82183,30,-0.512211
78753,34,-0.512211
79144,35,-0.512211
77894,31,-0.512211
79428,28,-0.512211
79059,36,-0.512211
81508,29,-0.512211
79797,34,-0.512211
80170,30,-0.512211
81177,29,-0.512211
81169,32,-0.512211
82134,26,-0.512211
81079,28,-0.512211
78844,38,-0.512211
80618,29,-0.512211
83254,16,-0.512211
76789,30,-0.512211
80558,36,-0.512211
82800,29,-0.512211
80888,29,-0.512211
83611,23,-0.512211
81546,29,-0.512211
79363,33,-0.512211
83178,20,-0.512211
83780,28,-0.512211
76043,42,-0.512211
78440,39,-0.512211
82060,31,-0.512211
81222,31,-0.512211
81016,33,-0.512211
78377,36,-0.512211
83667,30,-0.512211
79258,37,-0.512211
81791,29,-0.512211
81759,29,-0.512211
82596,23,-0.512211
79353,35,-0.512211
79114,34,-0.512211
80645,32,-0.512211
78975,38,-0.512211
80812,29,-0.512211
80540,28,-0.512211
80878,28,-0.512211
80557,21,-0.512211
77562,33,-0.512211
78884,35,-0.512211
77762,35,-0.512211
81542,31,-0.512211
79786,33,-0.512211
80182,37,-0.512211
79717,36,-0.512211
81210,32,-0.512211
78845,34,-0.512211
80413,36,-0.512211
81732,30,-0.512211
78348,36,-0.512211
81664,22,-0.512211
82685,30,-0.512211
78731,31,-0.512211
79572,29,-0.512211
80018,28,-0.512211
77882,30,-0.512211
81288,24,-0.512211
78444,33,-0.512211
78159,30,-0.512211
80643,31,-0.512211
81047,27,-0.512211
81414,26,-0.512211
