objective,similarity,correlation
80900,87.8198,-0.261265
81373,87.2412,-0.261265
78519,86.8999,-0.261265
79647,89.7928,-0.261265
81821,87.9299,-0.261265
82607,89.3093,-0.261265
81633,86.8639,-0.261265
84661,86.968,-0.261265
82067,87.6657,-0.261265
78685,87.6847,-0.261265
78070,86.7508,-0.261265
78601,87.954,-0.261265
80348,87.971,-0.261265
82059,89.2713,-0.261265
81644,86.5826,-0.261265
82369,86.5315,-0.261265
78974,87.7397,-0.261265
82540,88.5606,-0.261265
81426,87.3063,-0.261265
79189,88.7848,-0.261265
82157,89.2072,-0.261265
81418,88.6557,-0.261265
79642,87.3894,-0.261265
81355,89.021,-0.261265
84441,88.3854,-0.261265
81880,86.7337,-0.261265
79398,86.4304,-0.261265
79884,88.0781,-0.261265
79361,86.1371,-0.261265
81929,87.1672,-0.261265
79006,89.044,-0.261265
80944,87.5796,-0.261265
79072,87.3193,-0.261265
81074,88.6006,-0.261265
81417,86.0731,-0.261265
81672,86.4775,-0.261265
79741,88.7497,-0.261265
79503,87.2332,-0.261265
81996,88.4835,-0.261265
83906,88.5255,-0.261265
80972,87.2372,-0.261265
85837,86.6326,-0.261265
80721,88.8158,-0.261265
80180,88.6106,-0.261265
83225,85.7658,-0.261265
80452,87.9109,-0.261265
77831,87.6937,-0.261265
83653,88.1892,-0.261265
82002,89.2082,-0.261265
81251,86.3674,-0.261265
82233,87.3333,-0.261265
83513,87.1011,-0.261265
87200,88.1522,-0.261265
83111,88.5445,-0.261265
78856,87.9449,-0.261265
83319,88.6587,-0.261265
82593,87.7007,-0.261265
79420,87.5746,-0.261265
80351,87.8088,-0.261265
79280,88.7247,-0.261265
83098,87.4795,-0.261265
88510,86.6637,-0.261265
81077,87.2172,-0.261265
83554,86.8008,-0.261265
83154,85.5686,-0.261265
79696,87.7117,-0.261265
82353,88.6406,-0.261265
81139,85.0621,-0.261265
82662,88.4875,-0.261265
83968,87.4034,-0.261265
80425,88.2072,-0.261265
79718,88.2302,-0.261265
79889,89.1572,-0.261265
82538,88.0981,-0.261265
82456,88.3473,-0.261265
80271,88.6006,-0.261265
81078,86.5586,-0.261265
79336,87.4665,-0.261265
80614,89.2953,-0.261265
80412,88.7087,-0.261265
85313,87.8709,-0.261265
78798,88.3584,-0.261265
84492,87.4284,-0.261265
82240,85.7307,-0.261265
81554,87.6807,-0.261265
82662,88.6256,-0.261265
81875,87.3644,-0.261265
79448,87.8078,-0.261265
83276,87.7347,-0.261265
80972,86.8368,-0.261265
82825,88.9389,-0.261265
83745,88.5215,-0.261265
82253,88.7668,-0.261265
79062,89.4655,-0.261265
82030,87.6817,-0.261265
82403,89.9309,-0.261265
78017,87.9139,-0.261265
77955,88.4114,-0.261265
79196,89.043,-0.261265
85642,88.7518,-0.261265
81894,88.1101,-0.261265
80276,87.5736,-0.261265
80825,87.8358,-0.261265
77585,88.2382,-0.261265
80821,88.5546,-0.261265
79525,87.2943,-0.261265
81333,87.7648,-0.261265
81719,87.4434,-0.261265
81239,86.5055,-0.261265
80246,89.4034,-0.261265
83122,89.4925,-0.261265
82473,87.9269,-0.261265
85441,89.3013,-0.261265
84603,87.7608,-0.261265
81314,89.033,-0.261265
80989,88.9099,-0.261265
77790,88.3353,-0.261265
79938,86.6517,-0.261265
79087,88.3834,-0.261265
85994,85.9129,-0.261265
81227,87.5876,-0.261265
84689,84.8859,-0.261265
81496,88.6537,-0.261265
80822,86.3123,-0.261265
81213,87.8418,-0.261265
81281,86.6006,-0.261265
83048,88.987,-0.261265
80001,89.7477,-0.261265
80417,89.3794,-0.261265
80295,87.6657,-0.261265
78397,87.8849,-0.261265
79099,87.3353,-0.261265
77702,90.1512,-0.261265
79972,86.6136,-0.261265
81073,87.8839,-0.261265
81663,88.1992,-0.261265
81479,85.4394,-0.261265
82987,88.3614,-0.261265
81686,86.8048,-0.261265
83737,87.0981,-0.261265
81707,86.5556,-0.261265
83863,86.7838,-0.261265
79666,88.4605,-0.261265
79884,88.2022,-0.261265
80414,90.004,-0.261265
76739,86.9149,-0.261265
80128,88.0971,-0.261265
81261,88.8328,-0.261265
84118,88.988,-0.261265
79971,87.5405,-0.261265
81538,88.0691,-0.261265
82746,86.979,-0.261265
78237,89.4164,-0.261265
82009,89.3604,-0.261265
81976,87.2442,-0.261265
79317,88.9309,-0.261265
81371,88.4314,-0.261265
81054,88.6296,-0.261265
81072,89.3524,-0.261265
81747,87.982,-0.261265
80315,88.3604,-0.261265
82750,87.7508,-0.261265
80359,89.037,-0.261265
80820,89.4765,-0.261265
81211,88.4164,-0.261265
77412,89.7938,-0.261265
79156,88.9169,-0.261265
77376,89.1041,-0.261265
83466,88.7678,-0.261265
83780,88.7688,-0.261265
80926,88.0821,-0.261265
79974,89.1872,-0.261265
82964,87.3303,-0.261265
81650,88.5906,-0.261265
80964,88.2262,-0.261265
82379,87.2853,-0.261265
78792,87.8789,-0.261265
82163,85.7798,-0.261265
80550,87.5205,-0.261265
82535,86.3604,-0.261265
80324,89.5205,-0.261265
81883,88.1742,-0.261265
80059,87.8108,-0.261265
79763,88.5265,-0.261265
79649,89.8759,-0.261265
79726,88.2813,-0.261265
83426,88.3023,-0.261265
79547,88.7908,-0.261265
80201,87.5706,-0.261265
79162,87.4935,-0.261265
85198,88.2553,-0.261265
80239,88.0601,-0.261265
83870,88.6456,-0.261265
82511,87.4274,-0.261265
87589,87.7738,-0.261265
85681,88.5475,-0.261265
82395,87.6326,-0.261265
78979,87,-0.261265
84307,87.6036,-0.261265
81523,87.2292,-0.261265
79749,87.8539,-0.261265
82045,87.8318,-0.261265
78327,89.5385,-0.261265
80045,88.7387,-0.261265
78893,87.7788,-0.261265
84390,86.7858,-0.261265
80489,87.8298,-0.261265
82363,88.2943,-0.261265
81891,89.1622,-0.261265
79645,89.8729,-0.261265
83930,87.7217,-0.261265
80883,87.8639,-0.261265
83313,88.2402,-0.261265
84511,87.995,-0.261265
81219,87.3023,-0.261265
79248,86.2523,-0.261265
79954,88.3754,-0.261265
82670,87.8609,-0.261265
81011,86.6306,-0.261265
81556,88.6406,-0.261265
78302,87.5766,-0.261265
85094,86.7838,-0.261265
80352,89.4174,-0.261265
83194,88.2823,-0.261265
83826,88.4545,-0.261265
80753,86.7898,-0.261265
85132,90.3013,-0.261265
82534,87.4715,-0.261265
79105,87.6356,-0.261265
79524,87.5956,-0.261265
81695,89.2553,-0.261265
78138,88.3303,-0.261265
83591,89.1662,-0.261265
81022,88.4665,-0.261265
83919,86.6697,-0.261265
82255,87.4755,-0.261265
80141,86.8909,-0.261265
83319,87.5796,-0.261265
82422,87.8769,-0.261265
82258,88.3083,-0.261265
77763,88.019,-0.261265
85318,88.013,-0.261265
82650,87.4695,-0.261265
83553,88.8128,-0.261265
86568,86.8969,-0.261265
79626,87.4635,-0.261265
79364,86.9469,-0.261265
79657,87.3453,-0.261265
80353,89.0891,-0.261265
82302,88.5495,-0.261265
82148,86.004,-0.261265
82632,87.4535,-0.261265
81908,89.4224,-0.261265
80685,87.8629,-0.261265
87695,88.7628,-0.261265
85909,87.4595,-0.261265
79663,90.2422,-0.261265
78452,86.984,-0.261265
80416,89.3924,-0.261265
81933,87.5225,-0.261265
78137,87.9319,-0.261265
79254,88.3223,-0.261265
77872,87.7387,-0.261265
79720,87.7027,-0.261265
80037,87.8078,-0.261265
81110,88.4454,-0.261265
80804,87.4134,-0.261265
79202,88.0681,-0.261265
81439,85.6937,-0.261265
82828,85.5766,-0.261265
83385,86.1061,-0.261265
80078,88.5025,-0.261265
80086,89.1542,-0.261265
81841,87.8809,-0.261265
81165,88.2673,-0.261265
81760,88.2222,-0.261265
80031,88.8408,-0.261265
79179,88.6967,-0.261265
84440,87.2933,-0.261265
81088,89.2062,-0.261265
86106,86.1902,-0.261265
79518,89.6857,-0.261265
82720,87.9189,-0.261265
80463,89.5866,-0.261265
79465,87.0871,-0.261265
80990,88.5676,-0.261265
81185,88.4565,-0.261265
81527,87.6396,-0.261265
84376,86.2853,-0.261265
78693,87.97,-0.261265
81365,87.6657,-0.261265
84906,87.9299,-0.261265
79143,88.2923,-0.261265
81417,86.7838,-0.261265
80545,87.8128,-0.261265
81894,87.8368,-0.261265
85654,87.8689,-0.261265
80924,86.5125,-0.261265
82590,88.2052,-0.261265
82020,86.5345,-0.261265
82084,86.8569,-0.261265
80293,88.6927,-0.261265
85294,89.6106,-0.261265
81598,86.3984,-0.261265
79904,87.9009,-0.261265
82204,89.1642,-0.261265
80732,88.2172,-0.261265
78467,88.7197,-0.261265
84985,87.5265,-0.261265
82838,86.4364,-0.261265
82538,88.0771,-0.261265
80291,88.8759,-0.261265
80838,87.2503,-0.261265
80228,87.7137,-0.261265
80658,87.1832,-0.261265
78517,88.2022,-0.261265
81498,89.2673,-0.261265
78208,88.9239,-0.261265
83147,88.7828,-0.261265
81630,89.5125,-0.261265
80466,88.4074,-0.261265
81986,86.6557,-0.261265
81315,86.6356,-0.261265
82989,87.1071,-0.261265
84192,88.2262,-0.261265
77803,88.2893,-0.261265
81168,89.3834,-0.261265
81279,88.7848,-0.261265
80776,88.4064,-0.261265
82999,89.4094,-0.261265
80268,89.2472,-0.261265
79326,88.5355,-0.261265
82241,87.1822,-0.261265
79539,87.3584,-0.261265
81755,88.3604,-0.261265
81474,87.8318,-0.261265
82774,87.5976,-0.261265
75346,89.1391,-0.261265
83464,88.0591,-0.261265
78920,88.1151,-0.261265
79679,87.8899,-0.261265
79672,86.3834,-0.261265
78143,89.1291,-0.261265
77688,89.5636,-0.261265
78590,88.3534,-0.261265
85673,87.0831,-0.261265
78271,88.3764,-0.261265
80592,88.4865,-0.261265
79897,87.973,-0.261265
81681,88.4715,-0.261265
82407,87.0911,-0.261265
79123,89.4765,-0.261265
81203,87.7467,-0.261265
81483,87.6116,-0.261265
80667,88.4454,-0.261265
77626,89.1812,-0.261265
81314,88.4024,-0.261265
78229,89.3043,-0.261265
77446,87.4434,-0.261265
81921,88.2202,-0.261265
