objective,similarity,correlation
82157,91,-0.329008
81418,92,-0.329008
79642,90,-0.329008
81355,92,-0.329008
84441,92,-0.329008
81880,90,-0.329008
79398,84,-0.329008
79884,91,-0.329008
79361,91,-0.329008
81929,87,-0.329008
79006,92,-0.329008
80944,93,-0.329008
79072,93,-0.329008
81074,92,-0.329008
81417,88,-0.329008
81672,86,-0.329008
79741,88,-0.329008
79503,87,-0.329008
81996,92,-0.329008
83906,91,-0.329008
80972,92,-0.329008
85837,89,-0.329008
80721,90,-0.329008
80180,90,-0.329008
83225,84,-0.329008
80452,90,-0.329008
77831,89,-0.329008
83653,91,-0.329008
82002,90,-0.329008
81251,85,-0.329008
82233,87,-0.329008
83513,85,-0.329008
87200,92,-0.329008
83111,91,-0.329008
78856,90,-0.329008
83319,92,-0.329008
82593,86,-0.329008
79420,88,-0.329008
80351,91,-0.329008
79280,88,-0.329008
83098,87,-0.329008
88510,86,-0.329008
81077,86,-0.329008
83554,88,-0.329008
83154,88,-0.329008
79696,89,-0.329008
82353,90,-0.329008
81139,90,-0.329008
82662,92,-0.329008
83968,87,-0.329008
80425,91,-0.329008
79718,91,-0.329008
79889,90,-0.329008
82538,90,-0.329008
82456,88,-0.329008
80271,90,-0.329008
81078,86,-0.329008
79336,89,-0.329008
80614,93,-0.329008
80412,89,-0.329008
85313,90,-0.329008
78798,90,-0.329008
84492,87,-0.329008
82240,90,-0.329008
81554,90,-0.329008
82662,93,-0.329008
81875,90,-0.329008
79448,88,-0.329008
83276,90,-0.329008
80972,87,-0.329008
82825,94,-0.329008
83745,90,-0.329008
82253,91,-0.329008
79062,91,-0.329008
82030,92,-0.329008
82403,91,-0.329008
78017,92,-0.329008
77955,93,-0.329008
79196,93,-0.329008
85642,93,-0.329008
81894,89,-0.329008
80276,89,-0.329008
80825,91,-0.329008
77585,90,-0.329008
80821,90,-0.329008
79525,93,-0.329008
81333,90,-0.329008
81719,90,-0.329008
81239,85,-0.329008
80246,93,-0.329008
83122,91,-0.329008
82473,89,-0.329008
85441,93,-0.329008
84603,92,-0.329008
81314,91,-0.329008
80989,88,-0.329008
77790,90,-0.329008
79938,88,-0.329008
79087,93,-0.329008
85994,86,-0.329008
81227,88,-0.329008
84689,84,-0.329008
81496,90,-0.329008
80822,87,-0.329008
81213,89,-0.329008
81281,90,-0.329008
83048,90,-0.329008
80001,91,-0.329008
80417,91,-0.329008
80295,94,-0.329008
78397,87,-0.329008
79099,87,-0.329008
77702,94,-0.329008
79972,92,-0.329008
81073,89,-0.329008
81663,88,-0.329008
81479,87,-0.329008
82987,88,-0.329008
81686,86,-0.329008
83737,90,-0.329008
81707,89,-0.329008
83863,88,-0.329008
79666,91,-0.329008
79884,89,-0.329008
80414,90,-0.329008
76739,91,-0.329008
80128,87,-0.329008
81261,89,-0.329008
84118,89,-0.329008
79971,90,-0.329008
81538,89,-0.329008
82746,90,-0.329008
78237,92,-0.329008
82009,94,-0.329008
81976,91,-0.329008
79317,92,-0.329008
81371,89,-0.329008
81054,93,-0.329008
81072,92,-0.329008
81747,88,-0.329008
80315,90,-0.329008
82750,87,-0.329008
80359,89,-0.329008
80820,90,-0.329008
81211,89,-0.329008
77412,91,-0.329008
79156,92,-0.329008
77376,91,-0.329008
83466,90,-0.329008
83780,90,-0.329008
80926,89,-0.329008
79974,92,-0.329008
82964,88,-0.329008
81650,93,-0.329008
80964,90,-0.329008
82379,88,-0.329008
78792,93,-0.329008
82163,91,-0.329008
80550,89,-0.329008
82535,87,-0.329008
80324,93,-0.329008
81883,89,-0.329008
80059,89,-0.329008
79763,89,-0.329008
79649,92,-0.329008
79726,92,-0.329008
83426,88,-0.329008
79547,89,-0.329008
80201,90,-0.329008
79162,93,-0.329008
85198,89,-0.329008
80239,90,-0.329008
83870,91,-0.329008
82511,92,-0.329008
87589,89,-0.329008
85681,89,-0.329008
82395,90,-0.329008
78979,88,-0.329008
84307,91,-0.329008
81523,89,-0.329008
79749,87,-0.329008
82045,89,-0.329008
78327,92,-0.329008
80045,89,-0.329008
78893,91,-0.329008
84390,87,-0.329008
80489,90,-0.329008
82363,90,-0.329008
81891,91,-0.329008
79645,92,-0.329008
83930,87,-0.329008
80883,90,-0.329008
83313,87,-0.329008
84511,89,-0.329008
81219,89,-0.329008
79248,88,-0.329008
79954,92,-0.329008
82670,87,-0.329008
81011,86,-0.329008
81556,89,-0.329008
78302,88,-0.329008
85094,86,-0.329008
80352,93,-0.329008
83194,89,-0.329008
83826,91,-0.329008
80753,88,-0.329008
85132,91,-0.329008
82534,86,-0.329008
79105,90,-0.329008
79524,89,-0.329008
81695,90,-0.329008
78138,91,-0.329008
83591,92,-0.329008
81022,89,-0.329008
83919,86,-0.329008
82255,91,-0.329008
80141,85,-0.329008
83319,89,-0.329008
82422,91,-0.329008
82258,90,-0.329008
77763,92,-0.329008
85318,91,-0.329008
82650,88,-0.329008
83553,89,-0.329008
86568,85,-0.329008
79626,89,-0.329008
79364,88,-0.329008
79657,87,-0.329008
80353,95,-0.329008
82302,88,-0.329008
82148,91,-0.329008
82632,90,-0.329008
81908,93,-0.329008
80685,88,-0.329008
87695,89,-0.329008
85909,91,-0.329008
79663,91,-0.329008
78452,92,-0.329008
80416,90,-0.329008
81933,92,-0.329008
78137,92,-0.329008
79254,92,-0.329008
77872,89,-0.329008
79720,89,-0.329008
80037,89,-0.329008
81110,89,-0.329008
80804,90,-0.329008
79202,89,-0.329008
81439,85,-0.329008
82828,83,-0.329008
83385,85,-0.329008
80078,91,-0.329008
80086,93,-0.329008
81841,89,-0.329008
81165,88,-0.329008
81760,93,-0.329008
80031,92,-0.329008
79179,89,-0.329008
84440,90,-0.329008
81088,90,-0.329008
86106,88,-0.329008
79518,92,-0.329008
82720,89,-0.329008
80463,93,-0.329008
79465,92,-0.329008
80990,92,-0.329008
81185,89,-0.329008
81527,93,-0.329008
84376,88,-0.329008
78693,87,-0.329008
81365,89,-0.329008
84906,91,-0.329008
79143,90,-0.329008
81417,89,-0.329008
80545,87,-0.329008
81894,88,-0.329008
85654,87,-0.329008
80924,90,-0.329008
82590,90,-0.329008
82020,88,-0.329008
82084,88,-0.329008
80293,90,-0.329008
85294,90,-0.329008
81598,89,-0.329008
79904,87,-0.329008
82204,90,-0.329008
80732,90,-0.329008
78467,89,-0.329008
84985,89,-0.329008
82838,86,-0.329008
82538,89,-0.329008
80291,92,-0.329008
80838,88,-0.329008
80228,87,-0.329008
80658,91,-0.329008
78517,93,-0.329008
81498,94,-0.329008
78208,92,-0.329008
83147,91,-0.329008
81630,92,-0.329008
80466,92,-0.329008
81986,88,-0.329008
81315,89,-0.329008
82989,88,-0.329008
84192,88,-0.329008
77803,91,-0.329008
81168,90,-0.329008
81279,91,-0.329008
80776,89,-0.329008
82999,91,-0.329008
80268,94,-0.329008
79326,93,-0.329008
82241,92,-0.329008
79539,89,-0.329008
81755,88,-0.329008
81474,91,-0.329008
82774,89,-0.329008
75346,91,-0.329008
83464,88,-0.329008
78920,90,-0.329008
79679,87,-0.329008
79672,87,-0.329008
78143,93,-0.329008
77688,92,-0.329008
78590,93,-0.329008
85673,89,-0.329008
78271,91,-0.329008
80592,89,-0.329008
79897,92,-0.329008
81681,91,-0.329008
82407,90,-0.329008
79123,94,-0.329008
81203,90,-0.329008
81483,87,-0.329008
80667,92,-0.329008
77626,91,-0.329008
81314,91,-0.329008
78229,95,-0.329008
77446,90,-0.329008
81921,90,-0.329008
79562,89,-0.329008
77813,90,-0.329008
81593,88,-0.329008
78182,89,-0.329008
82083,86,-0.329008
80240,90,-0.329008
81048,90,-0.329008
79481,93,-0.329008
82621,89,-0.329008
80175,92,-0.329008
83258,89,-0.329008
83227,90,-0.329008
78105,92,-0.329008
77201,93,-0.329008
82620,89,-0.329008
82871,86,-0.329008
79200,91,-0.329008
79657,91,-0.329008
82374,89,-0.329008
81439,90,-0.329008
82245,88,-0.329008
80425,89,-0.329008
80926,90,-0.329008
79598,90,-0.329008
81812,88,-0.329008
81857,89,-0.329008
81610,91,-0.329008
80308,90,-0.329008
81407,86,-0.329008
80734,89,-0.329008
83093,86,-0.329008
80863,89,-0.329008
81036,91,-0.329008
81127,90,-0.329008
82533,86,-0.329008
78204,91,-0.329008
82701,96,-0.329008
83567,86,-0.329008
82189,87,-0.329008
84989,91,-0.329008
79589,91,-0.329008
82588,91,-0.329008
84294,88,-0.329008
81161,91,-0.329008
80514,91,-0.329008
81112,88,-0.329008
82509,89,-0.329008
83733,90,-0.329008
