objective,similarity,correlation
83745,33,-0.645234
82253,29,-0.645234
79062,39,-0.645234
82030,36,-0.645234
82403,32,-0.645234
78017,29,-0.645234
77955,44,-0.645234
79196,41,-0.645234
85642,32,-0.645234
81894,30,-0.645234
80276,36,-0.645234
80825,32,-0.645234
77585,44,-0.645234
80821,33,-0.645234
79525,47,-0.645234
81333,30,-0.645234
81719,35,-0.645234
81239,38,-0.645234
80246,44,-0.645234
83122,27,-0.645234
82473,39,-0.645234
85441,32,-0.645234
84603,25,-0.645234
81314,37,-0.645234
80989,32,-0.645234
77790,38,-0.645234
79938,34,-0.645234
79087,40,-0.645234
85994,25,-0.645234
81227,33,-0.645234
84689,28,-0.645234
81496,32,-0.645234
80822,29,-0.645234
81213,36,-0.645234
81281,34,-0.645234
83048,30,-0.645234
80001,42,-0.645234
80417,37,-0.645234
80295,37,-0.645234
78397,32,-0.645234
79099,39,-0.645234
77702,41,-0.645234
79972,34,-0.645234
81073,33,-0.645234
81663,32,-0.645234
81479,35,-0.645234
82987,27,-0.645234
81686,29,-0.645234
83737,31,-0.645234
81707,29,-0.645234
83863,27,-0.645234
79666,39,-0.645234
79884,34,-0.645234
80414,30,-0.645234
76739,45,-0.645234
80128,40,-0.645234
81261,34,-0.645234
84118,35,-0.645234
79971,38,-0.645234
81538,29,-0.645234
82746,31,-0.645234
78237,44,-0.645234
82009,32,-0.645234
81976,35,-0.645234
79317,29,-0.645234
81371,38,-0.645234
81054,35,-0.645234
81072,32,-0.645234
81747,31,-0.645234
80315,32,-0.645234
82750,28,-0.645234
80359,33,-0.645234
80820,37,-0.645234
81211,38,-0.645234
77412,35,-0.645234
79156,35,-0.645234
77376,50,-0.645234
83466,27,-0.645234
83780,24,-0.645234
80926,36,-0.645234
79974,35,-0.645234
82964,31,-0.645234
81650,35,-0.645234
80964,31,-0.645234
82379,35,-0.645234
78792,44,-0.645234
82163,43,-0.645234
80550,31,-0.645234
82535,28,-0.645234
80324,36,-0.645234
81883,27,-0.645234
80059,29,-0.645234
79763,31,-0.645234
79649,36,-0.645234
79726,42,-0.645234
83426,25,-0.645234
79547,38,-0.645234
80201,37,-0.645234
79162,39,-0.645234
85198,33,-0.645234
80239,34,-0.645234
83870,36,-0.645234
82511,33,-0.645234
87589,24,-0.645234
85681,32,-0.645234
82395,24,-0.645234
78979,38,-0.645234
84307,34,-0.645234
81523,33,-0.645234
79749,31,-0.645234
82045,31,-0.645234
78327,45,-0.645234
80045,36,-0.645234
78893,32,-0.645234
84390,32,-0.645234
80489,35,-0.645234
82363,34,-0.645234
81891,35,-0.645234
79645,36,-0.645234
83930,32,-0.645234
80883,41,-0.645234
83313,29,-0.645234
84511,30,-0.645234
81219,31,-0.645234
79248,41,-0.645234
79954,33,-0.645234
82670,35,-0.645234
81011,28,-0.645234
81556,30,-0.645234
78302,37,-0.645234
85094,24,-0.645234
80352,35,-0.645234
83194,34,-0.645234
83826,26,-0.645234
80753,41,-0.645234
85132,27,-0.645234
82534,29,-0.645234
79105,37,-0.645234
79524,35,-0.645234
81695,30,-0.645234
78138,42,-0.645234
83591,37,-0.645234
81022,31,-0.645234
83919,27,-0.645234
82255,30,-0.645234
80141,28,-0.645234
83319,35,-0.645234
82422,26,-0.645234
82258,35,-0.645234
77763,41,-0.645234
85318,35,-0.645234
82650,36,-0.645234
83553,31,-0.645234
86568,27,-0.645234
79626,41,-0.645234
79364,37,-0.645234
79657,35,-0.645234
80353,36,-0.645234
82302,29,-0.645234
82148,35,-0.645234
82632,33,-0.645234
81908,36,-0.645234
80685,27,-0.645234
87695,25,-0.645234
85909,19,-0.645234
79663,38,-0.645234
78452,41,-0.645234
80416,33,-0.645234
81933,32,-0.645234
78137,40,-0.645234
79254,41,-0.645234
77872,38,-0.645234
79720,33,-0.645234
80037,37,-0.645234
81110,36,-0.645234
80804,35,-0.645234
79202,38,-0.645234
81439,24,-0.645234
82828,33,-0.645234
83385,31,-0.645234
80078,31,-0.645234
80086,38,-0.645234
81841,40,-0.645234
81165,40,-0.645234
81760,35,-0.645234
80031,38,-0.645234
79179,41,-0.645234
84440,34,-0.645234
81088,35,-0.645234
86106,27,-0.645234
79518,38,-0.645234
82720,30,-0.645234
80463,39,-0.645234
79465,42,-0.645234
80990,37,-0.645234
81185,34,-0.645234
81527,41,-0.645234
84376,27,-0.645234
78693,39,-0.645234
81365,31,-0.645234
84906,28,-0.645234
79143,33,-0.645234
81417,32,-0.645234
