objective,similarity,correlation
56142,91,-0.262833
54382,86,-0.262833
51553,85,-0.262833
54324,83,-0.262833
55228,81,-0.262833
57089,87,-0.262833
55312,87,-0.262833
58240,84,-0.262833
53548,86,-0.262833
55249,82,-0.262833
51587,85,-0.262833
54463,81,-0.262833
53409,88,-0.262833
54375,84,-0.262833
52448,88,-0.262833
54096,85,-0.262833
54891,87,-0.262833
56215,89,-0.262833
55061,85,-0.262833
55869,84,-0.262833
54953,83,-0.262833
53536,82,-0.262833
56988,84,-0.262833
50983,90,-0.262833
56060,89,-0.262833
54795,86,-0.262833
53469,86,-0.262833
54457,85,-0.262833
57840,92,-0.262833
54807,85,-0.262833
54038,82,-0.262833
51951,88,-0.262833
49967,89,-0.262833
54194,84,-0.262833
54258,85,-0.262833
53914,86,-0.262833
57822,80,-0.262833
55354,90,-0.262833
53562,87,-0.262833
53762,85,-0.262833
53426,90,-0.262833
54447,85,-0.262833
54504,86,-0.262833
53029,86,-0.262833
52537,85,-0.262833
55511,86,-0.262833
53464,90,-0.262833
56931,83,-0.262833
54985,83,-0.262833
53251,85,-0.262833
57222,82,-0.262833
53478,88,-0.262833
54109,87,-0.262833
54840,84,-0.262833
54211,89,-0.262833
53691,86,-0.262833
57121,88,-0.262833
56352,84,-0.262833
52662,84,-0.262833
53773,83,-0.262833
53999,87,-0.262833
53684,89,-0.262833
52261,88,-0.262833
54599,83,-0.262833
54828,83,-0.262833
56627,82,-0.262833
57400,83,-0.262833
51706,86,-0.262833
58188,90,-0.262833
53987,86,-0.262833
52239,90,-0.262833
52393,90,-0.262833
51423,84,-0.262833
57640,81,-0.262833
51548,87,-0.262833
56212,81,-0.262833
54563,87,-0.262833
52935,85,-0.262833
55124,84,-0.262833
53903,85,-0.262833
53225,82,-0.262833
53842,83,-0.262833
52044,83,-0.262833
52581,85,-0.262833
52042,83,-0.262833
57676,82,-0.262833
54511,89,-0.262833
52582,79,-0.262833
54387,86,-0.262833
52353,85,-0.262833
55414,82,-0.262833
51606,84,-0.262833
54411,86,-0.262833
52113,89,-0.262833
54090,88,-0.262833
53192,90,-0.262833
54316,87,-0.262833
51848,88,-0.262833
56279,83,-0.262833
52871,79,-0.262833
53070,84,-0.262833
52290,89,-0.262833
55236,85,-0.262833
55588,83,-0.262833
56781,83,-0.262833
54167,86,-0.262833
54740,84,-0.262833
52692,88,-0.262833
52264,90,-0.262833
54321,88,-0.262833
52878,88,-0.262833
53527,83,-0.262833
56605,87,-0.262833
54673,88,-0.262833
52231,85,-0.262833
52559,83,-0.262833
50647,86,-0.262833
50983,87,-0.262833
54090,85,-0.262833
52595,90,-0.262833
52834,84,-0.262833
54821,85,-0.262833
54020,88,-0.262833
57462,83,-0.262833
57909,85,-0.262833
54610,88,-0.262833
55489,89,-0.262833
54276,85,-0.262833
55124,87,-0.262833
53929,86,-0.262833
52039,89,-0.262833
53391,90,-0.262833
55824,81,-0.262833
51255,88,-0.262833
56695,80,-0.262833
52562,91,-0.262833
54731,84,-0.262833
52770,86,-0.262833
52058,82,-0.262833
54261,83,-0.262833
54268,85,-0.262833
56022,85,-0.262833
52591,87,-0.262833
55787,86,-0.262833
50232,86,-0.262833
57665,85,-0.262833
55964,80,-0.262833
54674,84,-0.262833
57607,83,-0.262833
53995,92,-0.262833
53822,84,-0.262833
54232,85,-0.262833
54068,80,-0.262833
55840,85,-0.262833
54896,88,-0.262833
55250,82,-0.262833
56156,87,-0.262833
52200,86,-0.262833
59153,80,-0.262833
53786,90,-0.262833
54249,87,-0.262833
55695,89,-0.262833
59743,82,-0.262833
