objective,similarity,correlation
54347,83,-0.369357
54499,82,-0.369357
54386,85,-0.369357
53620,85,-0.369357
56543,85,-0.369357
53667,88,-0.369357
52361,86,-0.369357
53985,88,-0.369357
55657,85,-0.369357
56650,82,-0.369357
52863,85,-0.369357
55351,80,-0.369357
54738,83,-0.369357
52312,84,-0.369357
56107,83,-0.369357
53467,83,-0.369357
51772,86,-0.369357
55350,86,-0.369357
54900,85,-0.369357
54416,83,-0.369357
54038,85,-0.369357
54292,84,-0.369357
54966,87,-0.369357
54897,83,-0.369357
52638,86,-0.369357
56773,82,-0.369357
55447,84,-0.369357
52995,86,-0.369357
54975,86,-0.369357
53597,85,-0.369357
54937,89,-0.369357
53322,85,-0.369357
53132,89,-0.369357
55162,85,-0.369357
54535,89,-0.369357
54263,86,-0.369357
53902,84,-0.369357
53899,85,-0.369357
54980,85,-0.369357
53904,89,-0.369357
52844,83,-0.369357
53062,88,-0.369357
55693,84,-0.369357
53354,85,-0.369357
54497,87,-0.369357
52363,88,-0.369357
55929,86,-0.369357
53038,84,-0.369357
55473,85,-0.369357
52731,87,-0.369357
53048,86,-0.369357
55676,80,-0.369357
55426,83,-0.369357
56406,84,-0.369357
51976,87,-0.369357
54831,82,-0.369357
52567,85,-0.369357
57938,85,-0.369357
57426,83,-0.369357
54100,87,-0.369357
52339,87,-0.369357
52929,87,-0.369357
54230,85,-0.369357
54957,87,-0.369357
54436,83,-0.369357
53941,83,-0.369357
54865,87,-0.369357
57230,88,-0.369357
52562,84,-0.369357
55803,83,-0.369357
54483,86,-0.369357
52586,83,-0.369357
53599,86,-0.369357
53277,88,-0.369357
53208,83,-0.369357
53784,84,-0.369357
56586,81,-0.369357
54026,84,-0.369357
55198,81,-0.369357
55408,85,-0.369357
55918,80,-0.369357
53687,87,-0.369357
54512,87,-0.369357
54524,87,-0.369357
52616,85,-0.369357
54321,86,-0.369357
53999,87,-0.369357
54523,83,-0.369357
54974,91,-0.369357
53461,89,-0.369357
56355,84,-0.369357
53618,87,-0.369357
51238,85,-0.369357
55386,84,-0.369357
54515,79,-0.369357
53058,85,-0.369357
57309,88,-0.369357
51781,85,-0.369357
52577,83,-0.369357
52147,88,-0.369357
51862,83,-0.369357
52807,87,-0.369357
55030,86,-0.369357
53753,85,-0.369357
53986,84,-0.369357
51225,84,-0.369357
51813,83,-0.369357
54454,83,-0.369357
53391,87,-0.369357
52930,86,-0.369357
54121,85,-0.369357
53094,87,-0.369357
54926,88,-0.369357
54672,88,-0.369357
57423,84,-0.369357
56029,86,-0.369357
52695,86,-0.369357
54276,89,-0.369357
54874,86,-0.369357
54823,85,-0.369357
55429,81,-0.369357
52225,88,-0.369357
53492,84,-0.369357
52719,86,-0.369357
55830,87,-0.369357
52342,86,-0.369357
55294,81,-0.369357
53254,87,-0.369357
55585,81,-0.369357
53571,86,-0.369357
56408,82,-0.369357
53008,84,-0.369357
55134,81,-0.369357
54303,79,-0.369357
57047,84,-0.369357
50725,90,-0.369357
55120,86,-0.369357
57143,79,-0.369357
53418,87,-0.369357
56714,85,-0.369357
50302,88,-0.369357
57430,85,-0.369357
52985,85,-0.369357
53308,86,-0.369357
54921,82,-0.369357
56116,81,-0.369357
51664,87,-0.369357
53877,85,-0.369357
55541,85,-0.369357
52367,89,-0.369357
53128,89,-0.369357
54143,83,-0.369357
56144,82,-0.369357
53647,84,-0.369357
53821,87,-0.369357
56699,86,-0.369357
53596,87,-0.369357
55213,82,-0.369357
55885,83,-0.369357
52867,85,-0.369357
54638,85,-0.369357
51622,84,-0.369357
53394,87,-0.369357
54374,86,-0.369357
